Description,SalesDollars,cum_pct,ABC_Category
Nardi Brunello di Montalcino,149.97,99.69634958680018,C
13th Colony Sthrn Corn Whsky,149.95,99.696802069681,C
Hauts de Smith Rouge P-Le 12,149.95,99.69725455256183,C
Landmark Grand Detour Pnt Nr,149.95,99.69770703544265,C
Pallini Raspicello Liqueur,149.94,99.6981594881479,C
Home Ranch Sbragia Chard,149.94,99.69861194085314,C
Bakon Vodka,149.94,99.69906439355839,C
Carpineto Dogajolo Rose,149.9,99.6995167255613,C
Antigal Uno Cab Mendza,149.9,99.6999690575642,C
Steele Red Hills Cab Svgn,149.88,99.70042132921594,C
Sobieski Orange Vodka,149.85,99.70087351034093,C
Dos Minas Malbec,149.85,99.70132569146591,C
Murai Nigori Genshu Sake,149.85,99.70177787259091,C
Sobieski Cytron Vodka,149.85,99.70223005371591,C
Sobieski Vanilla Vodka,149.85,99.70268223484089,C
Argiola Costera Isola dei N,149.85,99.70313441596588,C
Llord's Orange Curacao,149.75,99.70358629533503,C
Mr Boston Cr de Cacao White,149.27,99.70403672627614,C
Ch Doisy Daene Sauternes 10,147.98,99.70448326456695,C
Nozzole La Forra Chianti Gra,147.96,99.70492974250658,C
Calera Ctrl Coast Pnt Nr,147.95,99.70537619027061,C
Lepanto Solera Gran Reserva,146.97,99.70581968082743,C
Clos Erasmus Laurel Priorat,146.97,99.70626317138425,C
Copa di Vino Cab Svgn,146.91,99.70670648088756,C
Vin Vault Pnt Nr,146.86,99.70714963951296,C
Capostrano Montepulciano Abr,146.79000000000002,99.70759258690927,C
Rodney Strong Bros Ridge Cab,145.98,99.70803309008328,C
R Strong Rockaway Cab Svgn,145.98,99.70847359325728,C
Donnafugata Mille una Notte,145.98,99.7089140964313,C
Remy Martin VSOP Gift Pack,145.96,99.70935453925415,C
Ozeki Junmai Reishu Sake,144.98,99.70979202486977,C
Foxen Chard Block UU,144.95,99.71022941995862,C
San Polo Mezzopane 06 Toscan,144.95,99.7106668150475,C
Gramona Gessami Penedes,144.91,99.71110408943403,C
Columbia Crest Walter Clore,143.94,99.71153843678893,C
Franzia Moscato,143.92,99.71197272379267,C
Rainstorm Pnt Nr Rose,143.92,99.71240701079638,C
Patricius Tokaj Furmint,143.92,99.71284129780011,C
Carlo Rossi RSV Wh Znfdl Cal,143.91,99.71327555462825,C
von Buhl Jazz Rsl,143.91,99.7137098114564,C
New Amsterdam Pineapple,143.88,99.71414397775779,C
Tortoise Creek Chard,143.88,99.71457814405917,C
Sledgehammer Zinfandel,143.88,99.71501231036056,C
Pellegrino Marsala Sweet,143.88,99.71544647666194,C
R8 Cab Svgn,143.88,99.71588064296333,C
Tiziano Pnt Gr Delle Venezie,143.88,99.71631480926472,C
Merum Monastrell Jumilla,143.88,99.7167489755661,C
Evolucio Fermint Tokaj,143.88,99.71718314186748,C
Ryan Patrick Ryan's Rsl,143.88,99.71761730816887,C
Angoves Nine Vines Moscato,143.88,99.71805147447026,C
Almaden Chard Cal,143.84,99.71848552006931,C
Casa Julia Svgn Bl Manta,143.84,99.71891956566836,C
Lancers Rose,143.76,99.71935336986274,C
Round Hill Comm Man Wh Znfdl,143.76,99.71978717405715,C
Creta Olympia White,143.76,99.72022097825153,C
Sutter Home Moscato,143.76,99.72065478244592,C
Tisdale Vyds Pnt Grigio,143.64000000000001,99.72108822453329,C
Oak Leaf Svgn Bl Cal,143.52,99.72152130451366,C
Aguardiente Cristal Liqueur,142.89,99.72195248343225,C
Verde Sole Pnt Grigio,142.87,99.72238360199965,C
EOS Cab Svgn Paso Robles,142.87,99.72281472056707,C
Bols Peach Flavored Brandy,142.87,99.72324583913449,C
Zion Dolev Muscato,142.87,99.7236769577019,C
Jeremiah Weed Cinnamon Whsky,142.87,99.72410807626932,C
Excelsior S Afr Chard,141.86,99.72453614710275,C
Zhenka Vodka 80 Proof,140.64,99.72496053651496,C
Jadot Clos Vougeot 13,139.99,99.7253829645142,C
Chrstian Moreau 13 Valmur,139.98,99.72580536233787,C
Dom Henri Boillot Mersault,139.98,99.72622776016152,C
Jack Daniels Barrel Proof,139.98,99.72665015798519,C
Ch Giscours Margaux 06,139.96,99.72707249545768,C
Jadot Marsannay Clos Roy 12,139.96,99.72749483293019,C
Hendry Pnt Nr Napa,139.96,99.72791717040268,C
VanGogh Acai Blueberry Vodka,139.95,99.72833947769959,C
Cynar Liqueur,139.95,99.7287617849965,C
Mercer Cab Svgn,139.93,99.72918403194222,C
The Culprit Red,139.92999999999998,99.72960627888797,C
Altadonna Nero D'Avola,139.9,99.73002843530696,C
Herzog Kosher Merlot,139.9,99.73045059172595,C
Bols Melon Liqueur,139.86,99.73087262744261,C
Grooner Gruner Veltliner,139.86,99.73129466315925,C
Little Black Dress Vodka,139.86,99.7317166988759,C
Berentzen Icemint Schnapps,138.81,99.73213556615624,C
Ch Reserve d La Cometesse 11,137.97,99.73255189868753,C
Gramona Grand Cve Cava Spklg,137.93,99.7329681105165,C
Marie Brizard Cassis d Dijon,137.92999999999998,99.73338432234546,C
Bread & Butter Pnt Nr,137.9,99.73380044364765,C
Duboeuf Bjls Rd,137.54,99.73421547862884,C
Eden Sparkling Cider,137.06,99.73462906518199,C
Grand Marnier Flask,137.06,99.73504265173514,C
Five Oaks Wh Moscato,136.44,99.7354543674021,C
Five Oaks Merlot Cal,136.44,99.73586608306906,C
Merry Edwards RRV Pnt Nr,135.96,99.73627635030799,C
Red Truck Pnt Nr Cal,135.84,99.7366862554399,C
Villa di Capezzana Carmignan,134.95,99.73709347494486,C
Ch Haut Beausejour 11 Esteph,134.95,99.7375006944498,C
44* North Magic Valley Vodka,134.94,99.73790788377919,C
Voli Lyte French Vodka,134.91,99.7383149825818,C
Love Oregon Rsl,134.91,99.73872208138441,C
DeKuyper Hazelnut,134.85,99.73912899913353,C
Gnarly Head Authentic White,134.85,99.73953591688264,C
Condesa De Leganza Crianza,134.73,99.73994247252476,C
Barefoot Cellars Rosa Red,134.45999999999998,99.7403482134261,C
Le Clarence de Haut Brion 12,133.99,99.740752536075,C
Ch Pontet Canet 12 Pauillac,133.99,99.74115685872388,C
Ch La Dom St Emil Gr Cru 09,133.98,99.74156115119719,C
Steele Stymie Merlot Lake Cy,132.95,99.74196233558536,C
NH 1761 Walpole Rose,132.93,99.74236345962237,C
Ch de Reynaud Cotes du Bourg,132.92999999999998,99.74276458365937,C
Bright Light White,132.81,99.74316534558935,C
St Julien Rose CDR,132.62,99.74356553418325,C
Warre's Vintage Port 2000,131.98,99.74396379153978,C
Dom Serene Evenstad Chard,131.97,99.74436201872072,C
Jadot Beaune Bressandes 13,131.97,99.74476024590166,C
Januik Cab Franc,131.96,99.74515844290703,C
Adelsheim Auxerrois Ribbon S,131.94,99.74555657956122,C
C Y Toro Carmenere Terrunyo,131.94,99.74595471621542,C
Massenez Creme de Cassis,131.94,99.74635285286962,C
Jadot Bouzeron 13,131.94,99.74675098952382,C
Absolut Hibiskus,131.94,99.74714912617802,C
Lindemans Bin 90 Moscato,131.9,99.74754714212986,C
Tons de Durum Douro Red,131.89000000000001,99.74794512790614,C
Alias Chard,131.88,99.74834308350682,C
Prendo Pnt Grigio,131.88,99.74874103910751,C
Blossom Hill Merlot,131.88,99.7491389947082,C
Pepe Lopez Premium Tequila,131.88,99.74953695030888,C
Henry Fessy 09 Pouily-Fuisse,131.88,99.74993490590957,C
Live-A-Little Ravishing Red,131.88,99.75033286151026,C
DeKuyper Red Apple Schnapps,131.88,99.75073081711095,C
Live-A-Little Wicked White,131.88,99.75112877271162,C
Castle Rock Pnt Nr Cal Cuvee,131.88,99.75152672831231,C
Stones Currant Ginger Flavor,131.88,99.75192468391299,C
Tintonegro Mendocino Malbec,131.88,99.7523226395137,C
Oakhurst Happy Camp Cab Svgn,131.88,99.75272059511437,C
Sean Minor 4B Cntl Cst Chard,131.88,99.75311855071506,C
Mont Gravet Colombard,131.88,99.75351650631575,C
McManis Petite Sirah Cal,131.88,99.75391446191642,C
Fetzer Svgn Bl Cal,131.88,99.75431241751713,C
Elvio Tintero Moscato D'Asti,131.88,99.7547103731178,C
Blackstone Znfdl Cal,131.88,99.75510832871849,C
Seven Falls Chard,131.88,99.75550628431917,C
Caves de Charmelieu St Bris,131.88,99.75590423991986,C
Snoqualmie Rsl Winemkrs Slct,131.88,99.75630219552055,C
Seven Daughters Moscato IGT,131.88,99.75670015112124,C
LeCompte Calvados 18 Yr Old,129.99,99.75709240353656,C
Tullibardine Burgundy Finish,129.98,99.7574846257763,C
La Jota Howell Mtn Merlot,129.98,99.75787684801605,C
Il Poggione Rosso Montalcino,129.95,99.75826897972904,C
Honeymaker Spiced Mead,129.9,99.75866096056411,C
Cruzan Black Strap Rum,129.9,99.75905294139919,C
Fruitier Gneiss Abord Muscdt,129.9,99.75944492223425,C
Vistamar Svgn Bl,129.87,99.75983681254257,C
Sterling Vntnr Coll Rose Ltd,129.87,99.7602287028509,C
Clos LaChance Meritage,129.87,99.76062059315922,C
Herzog Kosher Znfdl,129.87,99.76101248346755,C
Henry DuYore's Strgt Bourbon,128.97,99.76140165797331,C
Ram Island Mead Iced Tea,128.81,99.76179034966974,C
Smirnoff Sours Watermelon,128.7,99.76217870943475,C
Estancia Monterey County GSM,127.94,99.76256477585537,C
Segal's Fusion Chard/Colombd,127.92,99.76295078192483,C
Aquitania Cab Svgn,127.92,99.76333678799429,C
Sauvion Muscadet Ch de Cler,127.92,99.76372279406375,C
F Coppola Emerald Pnt Grigio,127.92,99.76410880013322,C
Cambria Katherine Vyd Chard,127.92,99.76449480620269,C
Dom Taumassou CdR 12,127.84,99.76488057086748,C
Selini Nano Svgn Bl,127.68,99.76526585272292,C
Masi Campolongo di Torbe Ama,126.99,99.76564905246306,C
Ch Clerc Milon 10,125.99,99.76602923464483,C
Ch Branaire Ducru 10 Brdx,125.99,99.76640941682659,C
Martinelli Bondi Home Pnt Nr,125.98,99.76678956883276,C
Chartron Trebuchet Puligny,125.98,99.76716972083895,C
Coffinet-Duvernay Chass-Mon,125.98,99.76754987284512,C
Ramey Chard Hyde Vyd,125.98,99.76793002485131,C
Ch Godeau St Emilion 10 Cru,125.97,99.7683101466819,C
Nostor Templari Priorat Red,125.97,99.76869026851249,C
Jack Daniels & Coke,125.97,99.76907039034307,C
B Side Napa Vly Red,125.94,99.76945042164692,C
Segal's Cab Svgn Spcl Rsv Ga,125.93999999999998,99.76983045295077,C
F Coppola Diamond Malbec,125.93,99.77021045407903,C
Dom Serene Roadblock Syrah,125.93,99.77059045520728,C
Jarhead Red,125.91,99.77097039598438,C
Girl & Dragon Malbec,125.91,99.77135033676147,C
Tarima 14 Blanco Alicante,125.86,99.77173012666064,C
Ch Rieussec Gr Cru 10 Sauter,124.99,99.772107291284,C
Ch Le Bon Pasteur 10 Brdx,124.99,99.77248445590737,C
Ch de Beaucastel Pape Blanc,124.99,99.77286162053073,C
Kenwood J London Znfdl,124.94999999999999,99.77323866445177,C
Riglos Gran Cab Svgn,124.94999999999999,99.77361570837282,C
Hess Shirttail Crk Vyd Chard,124.9,99.77399260141591,C
Columbia Crest H3 Svgn Bl,124.37,99.77436789515309,C
Berentzen Bushel & Barrel,123.60000000000001,99.7747408653703,C
Vampire Transylvania Merlot,123.31,99.77511296049558,C
Ch Cantemerie 12 Haut-Medoc,122.97,99.77548402965098,C
Desert Wind Ruah Red,120.94,99.77584897316288,C
Casa Liliana Good Chard,120.89,99.77621376579684,C
Man Cab Svgn Western Cape,120.89,99.7765785584308,C
Masi Campo Torbe Amarone 00,119.99,99.7769406352622,C
Black Stallion 10 Trans Cab,119.99,99.77730271209361,C
Jadot Pommard 13 Clos Commar,119.98,99.77766475874945,C
Marcarini Barolo Brunate,119.98,99.77802680540529,C
Ch Cantenac Brown Margx 11,119.98,99.77838885206111,C
Tenuta di Biserno Il Pino,119.98,99.77875089871694,C
Casa Noble Anejo,119.98,99.77911294537277,C
Valandraud 09 St Emilion Cru,119.98,99.77947499202861,C
Armorik Single Malt Whiskey,119.98,99.77983703868443,C
Pali Pnt Nr Cargasacchi Vyd,119.98,99.78019908534026,C
Castello Di Cacchiano Chiant,119.97,99.78056110182051,C
Adelsheim Caitlins Rsv Chard,119.97,99.78092311830075,C
Presqu'ile Pnt Nr Snta Maria,119.97,99.78128513478099,C
Marques de Grinon 10 Cab Svg,119.97,99.78164715126124,C
Revolucion Silver Tequila,119.97,99.78200916774146,C
Jadot Savigny 13 Clos de Gue,119.97,99.7823711842217,C
Ch Doisy-Daene Sauternes 11,119.96,99.78273317052637,C
St Supery Dollarhide Svgn Bl,119.96,99.78309515683104,C
La Collection Ski Boot,119.96,99.7834571431357,C
Hidalgo Gobernador Oloroso S,119.96,99.78381912944036,C
Antica Fratta Franciacorta B,119.96,99.78418111574503,C
Jadot Cote de Beaune Vlgs 13,119.96,99.7845431020497,C
Pali Summit Station R Pnt Nr,119.96,99.78490508835436,C
Melee Grenache,119.94999999999999,99.78526704448343,C
Steele Catfish Znfdl,119.94999999999999,99.7856290006125,C
Mulderbosch Svgn Bl Stelnbch,119.94,99.785990926566,C
Stolichnaya Hot Vodka,119.94,99.7863528525195,C
Bregeon Muscadet Sevre et M,119.94,99.786714778473,C
Hopler Pinot Noir Austria,119.94,99.7870767044265,C
Viniq Shimmery Glow,119.93999999999998,99.78743863037998,C
Valley of the Moon Blend 41,119.93999999999998,99.7878005563335,C
Three Olives Mango Vodka,119.92,99.78816242193582,C
Morande Edicion Limitada,119.92,99.78852428753815,C
Poochi Poochi Sparkling Sake,119.92,99.78888615314048,C
Cinq les Pattes Bordeaux Bla,119.9,99.78924795839164,C
Porta Vita Blush Rosato,119.9,99.78960976364279,C
Dona Paula Est Red Blend,119.9,99.78997156889395,C
Red Diamond Shiraz Wash,119.9,99.79033337414509,C
Rainstorm Pnt Gris,119.9,99.79069517939625,C
Nicolis Recioto Valpo Clsc,119.88000000000001,99.79105692429623,C
Ponte Vinho Verde,119.88,99.79141866919622,C
Buehler Wh Znfdl Napa,119.88,99.79178041409621,C
Gabbiano Pinot Grigio Delle,119.88,99.79214215899619,C
Chilensis Pnt Nr,119.88,99.79250390389618,C
Grandial Brut Blanc de Blanc,119.88,99.79286564879617,C
Bols Peppermint Schnapps,119.88,99.79322739369614,C
Yellow Tail Bubbles Rose,119.88,99.79358913859613,C
Jacobs Crk Shirz Rsv,119.88,99.79395088349612,C
Riebeek Cellars Chard,119.88,99.79431262839611,C
Bols Creme De Noyaux,119.88,99.7946743732961,C
Riebeek Clrs Svgn Bl Swartld,119.88,99.7950361181961,C
2 Copas Spain White,119.88,99.79539786309607,C
Pacifico Sur Cab Svgn Rsv,119.88,99.79575960799606,C
Zacharias Ambelos Phos White,119.88,99.79612135289604,C
Bella Italia Pnt Grigio Ter,119.88,99.79648309779603,C
Hayes Valley Meritage Red CC,119.88,99.79684484269602,C
Listel Grain de Gris Rose,119.88,99.797206587596,C
Les Pasquets Entre Deux Mers,119.88,99.79756833249598,C
Canaletto Pnt Nr Pavia,119.88,99.79793007739597,C
Dom du Salvard Cheverny Rg,119.85000000000001,99.79829173176921,C
Genbei San Demonslayer Sake,119.80000000000001,99.79865323526454,C
Blackstone Winemakers Malbec,119.8,99.79901473875987,C
Toad Hollow Risque Sparkling,118.92999999999999,99.79937361697938,C
Royal Thistle Scotch,118.92999999999999,99.7997324951989,C
Allens Coffee Brandy Trv,118.86,99.80009116218932,C
Antinori Brnllo Mntlcno Pain,117.98,99.80044717372837,C
A Bichot Ch Gris Nuits St Ge,117.98,99.80080318526741,C
Ch Malartic-Lagraviere Rouge,117.98,99.80115919680647,C
Islay Mist 8 Yr Old Scotch,117.92999999999999,99.80151505746758,C
Camila Malbec,117.48,99.80186956022744,C
Dutton Goldfield Chard Dutto,116.97,99.8022225240325,C
Artesa Rsv Pnt Nr,116.97,99.80257548783757,C
Seghesio Cortina Znfdl,116.97,99.80292845164264,C
Scaggs Vyds Mt Vedeer Montag,116.97,99.80328141544771,C
Ch Deux Rocs Premices Red,116.91,99.80363419819928,C
Svedka Cherry Vodka,116.91,99.80398698095084,C
Corbett Canyon Pnt Nr,116.91,99.80433976370242,C
Vigne A Porrona Rosso,116.91,99.80469254645398,C
Le Prelat CdR Blanc,116.91,99.80504532920553,C
Guillermo Mndza Kosher Malbc,116.91,99.8053981119571,C
Cote Mas Blanc Mediterrane,116.87,99.80575077400634,C
Hiram Walker Cr de Cacao Br,116.05999999999999,99.80610099183326,C
Moutard Champagne,115.98,99.80645096825553,C
Ch Doisy Daene Gr Vin Sec 10,115.96,99.80680088432663,C
HandCraft Artisan Coll Pet S,115.80000000000001,99.8071503175884,C
Daou Soul of a Lion Red,114.99,99.80749730662784,C
Vieux Clocher Vacqueyras 07,114.94999999999999,99.80784417496496,C
Chanson Le Bourgogne Pnt Nr,114.94999999999999,99.80819104330206,C
Morgan Winery Double L  Rsl,114.94999999999999,99.80853791163918,C
Gundlach Bundschu 07 Vintage,113.98,99.80888185294467,C
Neal Petite Syrah Rutherford,113.97,99.80922576407455,C
Ole Smoky Harley-Davidson,113.94,99.8095695846777,C
Vin Vault Cab Svgn,113.94,99.80991340528085,C
Mojoshot Blue Lagoon RTD,112.86,99.81025396692092,C
20 Mile 09 Brdx Superior,112.47,99.81059335171322,C
Angeline Chard Cal,112.35,99.81093237439855,C
Vincent Van Gogh Pineapple,111.96,99.81127022023607,C
Gaston & Ravaut Bourgn Chard,111.96,99.8116080660736,C
Matanzas Creek Chard Sonoma,111.96,99.81194591191112,C
Szigeti Gruner Velt Skt Brut,111.94999999999999,99.81228372757307,C
Dom Bousquet Pnt Nr Rsv,111.93,99.81262148288384,C
Piccini Memoro,111.92,99.81295920801905,C
Pulenta Est Gran Cab Franc,110.97,99.81329406647376,C
Truvee Red,110.91,99.81362874387497,C
Mystos Longboard Vyd 13 Pnt,109.98,99.8139606149469,C
St Supery Elu Meritage Red,109.98,99.81429248601881,C
Maggy Hawk Jolie Pnt Nr,109.98,99.81462435709072,C
Rochioli RRV Chard Cal,109.98,99.81495622816263,C
Paul Hobbs Pnt Nr RRV,109.98,99.81528809923455,C
Tenuta Sette Cieli Yantra,109.94999999999999,99.8156198797797,C
Schmitt Sohne Funf Sangria,109.9,99.81595150944695,C
Thorny Rose Red,109.9,99.81628313911418,C
Ninety+Cellars Lot 50 Prosco,109.9,99.8166147687814,C
Fifty Shades Of Grey Wh Silk,109.9,99.81694639844865,C
Fifty Shades Of Grey Red Sat,109.9,99.81727802811588,C
Cruzan Raspberry Flavord Rum,109.9,99.81760965778312,C
Bols Apricot Flavored Brand,109.9,99.81794128745037,C
Seghesio Arneis RRV,109.9,99.8182729171176,C
Bacardi Dragon Berry Trav,109.89,99.81860451660926,C
Stark Raving White,109.89,99.81893611610091,C
Barefoot Cellars Winter Red,109.78,99.81926738366114,C
Mercer Canyons Red,108.11,99.81959361189887,C
Dewars Special RSV 12-Year,107.98,99.819919447854,C
Fattoria Poggio Red 10,107.98,99.82024528380913,C
Gloria Ferrer Royal Cuvee,107.96,99.8205710594131,C
Capri Natura Limoncello,107.94,99.8208967746659,C
Folie A Deux Chard Napa,107.94,99.8212224899187,C
Las Valles Carinena Red,107.88,99.82154802411797,C
Victor Vyds Old Vine Znfdl,107.88,99.82187355831726,C
Kenwood Cve Brut Yulupa Spa,107.88,99.82219909251656,C
Portillo Malbec,107.88,99.82252462671583,C
Ch Haut Branda Brdx Rouge,107.88,99.82285016091512,C
Il Donato Vino Rosso Puglia,107.88,99.8231756951144,C
Kenwood Yulupa Pnt Nr,107.88,99.82350122931369,C
Southern Comfort Holiday Spi,107.88,99.823826763513,C
Twisted Cab Svgn Cal,107.88,99.82415229771227,C
Manischewitz Cream White Cnd,107.88,99.82447783191157,C
Crane Lake Pnt Grigio Cal,107.88,99.82480336611084,C
Barefoot Perfectly Pink,107.82,99.82512871925663,C
Sutter Home Rsl,107.82,99.82545407240242,C
Tortiose Crk La Charmel Mus1,106.92,99.82577670974567,C
Red Car Ritchie Vyd Chard,105.98,99.82609651058401,C
St Francis Claret Sonoma,104.93,99.82641314298604,C
Dom Sourdais Chinon,104.93,99.82672977538807,C
Botani 13 Muscat Srra Malaga,104.93,99.8270464077901,C
C Y Toro Frontera Vintage Re,104.65,99.8273621952758,C
Pinnacle Red Berry Vodka,104.39,99.8276771981963,C
Yangarra Est Vyd 10 Shiraz,103.96,99.82799090356669,C
DeKuyper Pineapple,103.92,99.82830448823475,C
DeKuyper Grape Pucker,103.92,99.82861807290281,C
Pinnacle Vanilla,103.92,99.82893165757089,C
Calmel & Joseph Chard,103.92,99.82924524223895,C
Pinnacle Double Espresso,103.92,99.82955882690702,C
Fetzer Crimson Red Blend,103.92,99.82987241157508,C
Itami Onigoroshi Junmal Shu,103.87,99.83018584536522,C
Mr Boston Cr de Cacao Brown,103.84,99.83049918862861,C
Badenhorst Secateurs Red,102.93,99.83080978591386,C
Ch Olivier 10 Blanc Pessac-L,101.98,99.83111751651865,C
A Bichot Adelie Mercury,101.97,99.83142521694784,C
Malibu Mango Rum,101.94,99.83173282685028,C
Bongiovanni Dolceo D'Alba,101.94,99.83204043675272,C
Jadot 12 Steel Chard,101.94,99.83234804665517,C
Folonari Moscato,101.92,99.83265559620645,C
Cono Sur Organic Svgn Bl,101.91,99.83296311558215,C
Papi Merlot,101.88,99.83327054443109,C
Terrazas Alto Cab Svgn Argn,101.88,99.83357797328001,C
Irony Chard Napa,101.88,99.83388540212897,C
Orange Quattro di Amore,101.43,99.83419147307661,C
Dr McGillicudy's Buttersctch,100.98,99.834496186123,C
Toad Hollow Rose Eye Pnt Nr,100.88,99.83480059741355,C
Woodford Rsv Master Coll Pnt,99.99,99.83510232307712,C
Woodford Rsv MC Classic Malt,99.99,99.8354040487407,C
Flowers Sonoma Cst Chard,99.99,99.83570577440429,C
Nickel Carpenter Cab Svgn,99.99,99.83600750006786,C
Krupp Bros The Doctor Red,99.99,99.83630922573144,C
Jadot Gevrey Chambertin 13,99.99,99.83661095139502,C
Ferrari Carano Tresor Rsv,99.98,99.83691264688301,C
Corte Giara Amarone 09,99.98,99.837214342371,C
Corzo Silver Tequila,99.98,99.837516037859,C
Mate Brunello di Montalcino,99.98,99.837817733347,C
Van Winkle Special Rsv 10 Yr,99.98,99.83811942883499,C
Teeling Single Grain Whiskey,99.98,99.83842112432299,C
Latour 11 Merslt-Blgny P Cru,99.98,99.83872281981098,C
Andre Jacquart Brut Experien,99.98,99.83902451529897,C
Latour 11 Beaune Vignes Fran,99.98,99.83932621078698,C
Buoncristiani Family Red OPC,99.98,99.83962790627497,C
Chateau Giscours Margaux,99.98,99.83992960176298,C
Tenuta La Fuga 09 Brun Montl,99.98,99.84023129725097,C
Champagne Malard Grand Cru B,99.98,99.84053299273897,C
Krupp Bros Veraison Red,99.98,99.84083468822696,C
Anton Bauer Wagram Rsv,99.96,99.8411363233638,C
Moshin Vyds Pnt Nr RRV,99.96,99.84143795850063,C
Joseph Mellot Sancerre White,99.96,99.84173959363746,C
Chronic Cellars Sofa King,99.94999999999999,99.84204119859871,C
Chigard Fleurie Les Moriers,99.94999999999999,99.84234280355994,C
Hartley & Gisbon Pedro Zimen,99.94999999999999,99.84264440852118,C
Atalon Svgn Bl Napa Valley,99.94999999999999,99.84294601348242,C
J Lohr Est Bay Mist Rsl,99.9,99.84324746756576,C
Bols Anisette,99.9,99.84354892164907,C
Bols Creme de Cassis,99.9,99.84385037573239,C
Simply Naked Merlot,99.75,99.84415137718196,C
Hiram Walker Cr de Cacao Wh,99.47999999999999,99.84445156389076,C
Gallo Twin Vly Pnt Grigio,99.36000000000001,99.84475138849255,C
Ch Suduiraut 11 Sauternes Pr,98.99,99.84505009659773,C
West Indies Blue Mtn Coffee,98.97,99.84534874435175,C
Carol Shelton Rocky Rsv Znfd,98.97,99.84564739210576,C
Zenato Valpolicella Clsc Ri,98.97,99.84594603985978,C
Girl Go Lightly Moscato,98.91000000000001,99.8462445065603,C
Chi Chi's Churro RTD,98.91,99.84654297326082,C
Hazlitt White Cat Fngr Lakes,98.89,99.84684137961017,C
Wolf Blass Yellow Lbl Chard,98.89,99.84713978595951,C
Il Poggione Rosso Franceschi,97.98,99.84743544633073,C
Collier & McKeel Whiskey,97.98,99.84773110670196,C
Attitude 13 Rose Jolivet,97.93,99.84802661619524,C
Herzog Kosher Chard,97.93,99.84832212568854,C
Torna Sorrento Limoncello,97.93,99.84861763518182,C
Barefoot Cellars Moscato,97.35,99.84891139449125,C
Ch Smith Haut Laftte Roug 11,96.99,99.84920406747966,C
Sauvignon Republic Svgn Bl,96.69,99.84949583520056,C
Daou Mayote Red,95.99,99.84978549063057,C
Lucienne Doctor's Vyd Pnt Nr,95.98,99.85007511588499,C
Morgan Winery Garys Vyd Pnt,95.97,99.85036471096382,C
Ch Andron Blanquet St Esteph,95.97,99.85065430604267,C
Connetable de Talbot 11 Brdx,95.97,99.85094390112151,C
Sidebar Svgn Bl,95.96,99.85123346602478,C
Temptation Znfdl,95.94,99.85152297057688,C
Paul Dolan Deep Red 09 Mendo,95.94,99.85181247512898,C
M Chiarlo Rovereto Gavi 13,95.94,99.85210197968108,C
Torre Migliori Monte d'Abruz,95.94,99.85239148423317,C
Medlock Ames Red 10,95.94,99.85268098878527,C
Pali Charm Acres Sonom Chard,95.94,99.85297049333737,C
Tamaya Svgn Bl,95.93,99.85325996771387,C
Carlo Rossi RSV Chard Cal,95.88,99.85354929121246,C
Arrow Apricot Brandy,95.88,99.85383861471104,C
King Rabbit Malbec Pay D'Oc,95.88,99.85412793820963,C
Franzia Merlot Cal,95.88,99.85441726170822,C
Sartori Family Pnt Nr,95.88,99.85470658520681,C
Snap Dragon Cab Svgn,95.88,99.85499590870539,C
Villa Cornaro Pinot Grigio,95.88,99.85528523220398,C
Hey Mambo Swanky White 08,95.88,99.85557455570257,C
Trinity Oaks Pnt Nr Cal,95.88,99.85586387920115,C
Tisdale Vyds Wh Znfdl Cal,95.76,99.85615284059276,C
Richards Wild Irish White,95.76,99.85644180198433,C
Vendange Shiraz,95.76,99.85673076337592,C
M D 20/20 Habanero Lime Arit,95.76,99.85701972476751,C
Tisdale Chard Cal,95.76,99.8573086861591,C
Tisdale Cab Svgn Cal,95.76,99.85759764755069,C
Ch La Croix de Beaucailou 10,94.99,99.8578842854223,C
Dom R Bouvier Marsny Rose 14,94.94999999999999,99.85817080259159,C
Nyers Vyds Sage Canyon Red,94.94999999999999,99.85845731976087,C
Licor 43 Liqueur Gift Pack,94.94999999999999,99.85874383693016,C
Slctn Laurence Feraud CdR,94.94999999999999,99.85903035409945,C
Calaches Lanessan Haut-Medoc,94.94999999999999,99.85931687126872,C
Nicolas Feuillatte Brut Rose,93.98,99.85960046140637,C
Ch Lassegue 07 St Emilion AC,93.98,99.85988405154401,C
Old Mexico Blanco Tequila,93.39,99.86016586132222,C
Kosta Browne Pnt Nr Sonoma C,92.99,99.86044646407704,C
Myers Platinum Rum,92.94,99.86072691595396,C
LaMuse Verte Absinthe,91.98,99.86100447097483,C
Common Man Slctn Woodford Rs,91.98,99.8612820259957,C
Sterling Rsv Platinum Red,91.98,99.86155958101656,C
Achaval Ferrer Quimera,91.96,99.86183707568627,C
Full Throttle Moonshine,91.96,99.86211457035597,C
Five Oaks Chard Cal,90.96,99.86238904746727,C
DeKuyper Peppermint,90.93,99.86266343405181,C
A Bichot Macon-Villages,90.93,99.86293782063636,C
The Pessimist Cab Svgn,90.86999999999999,99.86321202616742,C
Quinta do Noval 2013 Port,89.99,99.86348357624708,C
Aquilon 06 Garnacha de Borja,89.99,99.86375512632674,C
Zapata White Stones Chard,89.99,99.8640266764064,C
Jadot Corton Greves 12,89.99,99.86429822648604,C
Quinta do Noval Port 11,89.99,99.86456977656572,C
Blood Oath Bourbon,89.99,99.86484132664538,C
